State,Cd,Var,Value
05,01,DP02_0127PE,1.3
05,01,DP02_0057PE,20.7
05,01,DP02_0044PE,60.4
05,01,DP02_0071PE,20.0
05,01,DP02_0130PE,0.2
05,01,DP02_0022PE,4.7
05,01,DP02_0105PE,22.3
05,01,DP02_0002PE,67.0
05,01,DP02_0082PE,6.5
05,01,DP02_0092PE,1.9
05,01,DP02_0089PE,66.2
05,01,DP02_0106PE,3.7
05,01,DP02_0145PE,0.5
05,01,DP02_0055PE,43.2
05,01,DP02_0134PE,11.1
05,01,DP02_0117PE,0.1
05,01,DP02_0005PE,16.4
05,01,DP02_0077PE,45.6
05,01,DP02_0128PE,7.6
05,01,DP02_0083PE,4.3
05,01,DP02_0099PE,86.1
05,01,DP02_0139PE,0.1
05,01,DP02_0091PE,0.5
05,01,DP02_0061PE,38.2
05,01,DP02_0144PE,0.4
05,01,DP02_0107PE,2.0
05,01,DP02_0084PE,2.2
05,01,DP02_0129PE,1.6
05,01,DP02_0118PE,0.4
05,01,DP02_0054PE,5.8
05,01,DP02_0133PE,0.1
05,01,DP02_0004PE,47.7
05,01,DP02_0098PE,13.9
05,01,DP02_0090PE,31.4
05,01,DP02_0020PE,27.7
05,01,DP02_0031PE,22.5
05,01,DP02_0062PE,22.3
05,01,DP02_0143PE,0.1
05,01,DP02_0029PE,13.3
05,01,DP02_0011PE,28.4
05,01,DP02_0064PE,10.5
05,01,DP02_0053PE,7.7
05,01,DP02_0032PE,47.8
05,01,DP02_0085PE,0.3
05,01,DP02_0120PE,0.1
05,01,DP02_0108PE,54.5
05,01,DP02_0026PE,51.1
05,01,DP02_0115PE,0.9
05,01,DP02_0137PE,0.4
05,01,DP02_0048PE,25.8
05,01,DP02_0142PE,1.6
05,01,DP02_0121PE,0.0
05,01,DP02_0007PE,2.6
05,01,DP02_0010PE,33.0
05,01,DP02_0063PE,6.9
05,01,DP02_0012PE,12.4
05,01,DP02_0075PE,17.9
05,01,DP02_0028PE,3.5
05,01,DP02_0033PE,3.2
05,01,DP02_0027PE,2.4
05,01,DP02_0109PE,3.0
05,01,DP02_0101PE,23.0
05,01,DP02_0116PE,0.4
05,01,DP02_0123PE,13.0
05,01,DP02_0138PE,0.8
05,01,DP02_0141PE,1.0
05,01,DP02_0034PE,12.3
05,01,DP02_0006PE,5.0
05,01,DP02_0013PE,31.7
05,01,DP02_0102PE,77.0
05,01,DP02_0009PE,7.7
05,01,DP02_0087PE,98.1
05,01,DP02_0066PE,83.4
05,01,DP02_0051PE,71.2
05,01,DP02_0045PE,13.3
05,01,DP02_0113PE,1.2
05,01,DP02_0046PE,11.2
05,01,DP02_0140PE,0.2
05,01,DP02_0124PE,0.1
05,01,DP02_0135PE,1.3
05,01,DP02_0095PE,65.6
05,01,DP02_0035PE,14.2
05,01,DP02_0014PE,31.6
05,01,DP02_0008PE,14.2
05,01,DP02_0073PE,6.7
05,01,DP02_0088PE,97.6
05,01,DP02_0094PE,34.4
05,01,DP02_0080PE,16.7
05,01,DP02_0065PE,5.5
05,01,DP02_0059PE,5.8
05,01,DP02_0050PE,63.0
05,01,DP02_0019PE,19.4
05,01,DP02_0025PE,29.8
05,01,DP02_0114PE,2.1
05,01,DP02_0047PE,10.0
05,01,DP02_0136PE,0.1
05,01,DP02_0125PE,0.2
05,01,DP04_0040PE,6.2
05,01,DP04_0114PE,5.5
05,01,DP04_0055PE,6.7
05,01,DP04_0047PE,34.4
05,01,DP04_0077PE,97.5
05,01,DP04_0011PE,2.6
05,01,DP04_0103PE,28.3
05,01,DP04_0026PE,4.6
05,01,DP04_0085PE,9.7
05,01,DP04_0096PE,29.8
05,01,DP04_0032PE,26.8
05,01,DP04_0033PE,20.6
05,01,DP04_0115PE,17.8
05,01,DP04_0054PE,14.4
05,01,DP04_0141PE,9.7
05,01,DP04_0081PE,21.2
05,01,DP04_0061PE,20.2
05,01,DP04_0019PE,15.6
05,01,DP04_0069PE,0.0
05,01,DP04_0104PE,40.1
05,01,DP04_0010PE,3.5
05,01,DP04_0105PE,23.3
05,01,DP04_0086PE,4.3
05,01,DP04_0082PE,30.6
05,01,DP04_0003PE,16.9
05,01,DP04_0097PE,9.2
05,01,DP04_0137PE,15.2
05,01,DP04_0025PE,3.5
05,01,DP04_0064PE,11.6
05,01,DP04_0139PE,11.7
05,01,DP04_0053PE,29.0
05,01,DP04_0007PE,71.8
05,01,DP04_0042PE,50.8
05,01,DP04_0018PE,3.2
05,01,DP04_0075PE,3.4
05,01,DP04_0098PE,3.4
05,01,DP04_0028PE,1.6
05,01,DP04_0017PE,0.9
05,01,DP04_0083PE,19.9
05,01,DP04_0123PE,2.4
05,01,DP04_0039PE,1.7
05,01,DP04_0138PE,13.5
05,01,DP04_0130PE,1.0
05,01,DP04_0030PE,6.4
05,01,DP04_0074PE,0.9
05,01,DP04_0131PE,0.1
05,01,DP04_0052PE,30.7
05,01,DP04_0041PE,27.8
05,01,DP04_0063PE,33.9
05,01,DP04_0099PE,1.1
05,01,DP04_0124PE,7.6
05,01,DP04_0084PE,12.6
05,01,DP04_0020PE,17.4
05,01,DP04_0031PE,17.5
05,01,DP04_0118PE,48.2
05,01,DP04_0119PE,19.5
05,01,DP04_0044PE,2.0
05,01,DP04_0121PE,7.3
05,01,DP04_0107PE,1.4
05,01,DP04_0073PE,0.5
05,01,DP04_0132PE,0.1
05,01,DP04_0015PE,0.2
05,01,DP04_0009PE,3.9
05,01,DP04_0095PE,50.3
05,01,DP04_0022PE,21.3
05,01,DP04_0059PE,34.0
05,01,DP04_0051PE,10.9
05,01,DP04_0066PE,0.1
05,01,DP04_0043PE,11.4
05,01,DP04_0111PE,52.6
05,01,DP04_0106PE,5.9
05,01,DP04_0122PE,3.9
05,01,DP04_0133PE,0.1
05,01,DP04_0008PE,1.0
05,01,DP04_0021PE,15.1
05,01,DP04_0029PE,1.5
05,01,DP04_0094PE,5.1
05,01,DP04_0014PE,13.9
05,01,DP04_0100PE,1.1
05,01,DP04_0058PE,7.6
05,01,DP04_0036PE,7.1
05,01,DP04_0065PE,49.8
05,01,DP04_0060PE,38.2
05,01,DP04_0068PE,4.2
05,01,DP04_0128PE,63.7
05,01,DP04_0013PE,1.4
05,01,DP04_0112PE,14.8
05,01,DP04_0002PE,83.1
05,01,DP04_0071PE,0.2
05,01,DP04_0079PE,0.7
05,01,DP04_0024PE,6.8
05,01,DP04_0070PE,0.3
05,01,DP04_0087PE,1.3
05,01,DP04_0092PE,49.0
05,01,DP04_0046PE,65.6
05,01,DP04_0127PE,26.1
05,01,DP04_0035PE,6.6
05,01,DP04_0108PE,0.9
05,01,DP04_0012PE,1.6
05,01,DP04_0129PE,8.9
05,01,DP04_0120PE,11.0
05,01,DP04_0113PE,9.2
05,01,DP04_0091PE,51.0
05,01,DP04_0078PE,1.8
05,01,DP04_0088PE,0.4
05,01,DP04_0023PE,11.5
05,01,DP04_0056PE,8.3
05,01,DP04_0140PE,11.9
05,01,DP04_0034PE,11.9
05,01,DP04_0067PE,0.0
05,01,DP03_0012PE,50.2
05,01,DP03_0031PE,19.0
05,01,DP03_0122PE,6.9
05,01,DP03_0009PE,7.3
05,01,DP03_0116PE,35.8
05,01,DP03_0052PE,9.3
05,01,DP03_0024PE,3.1
05,01,DP03_0101PE,4.3
05,01,DP03_0080PE,16.3
05,01,DP03_0066PE,39.8
05,01,DP03_0096PE,89.7
05,01,DP03_0011PE,50.3
05,01,DP03_0123PE,10.6
05,01,DP03_0068PE,19.2
05,01,DP03_0074PE,17.3
05,01,DP03_0047PE,76.3
05,01,DP03_0124PE,10.7
05,01,DP03_0081PE,20.6
05,01,DP03_0130PE,29.4
05,01,DP03_0117PE,57.6
05,01,DP03_0097PE,55.5
05,01,DP03_0135PE,11.2
05,01,DP03_0027PE,29.1
05,01,DP03_0049PE,7.3
05,01,DP03_0054PE,14.5
05,01,DP03_0038PE,6.0
05,01,DP03_0007PE,45.5
05,01,DP03_0125PE,38.8
05,01,DP03_0037PE,12.5
05,01,DP03_0048PE,16.2
05,01,DP03_0059PE,8.3
05,01,DP03_0136PE,17.1
05,01,DP03_0015PE,65.9
05,01,DP03_0064PE,70.1
05,01,DP03_0013PE,46.6
05,01,DP03_0098PE,47.6
05,01,DP03_0028PE,17.8
05,01,DP03_0039PE,1.5
05,01,DP03_0053PE,8.3
05,01,DP03_0030PE,11.9
05,01,DP03_0115PE,85.1
05,01,DP03_0076PE,5.8
05,01,DP03_0126PE,49.8
05,01,DP03_0137PE,33.6
05,01,DP03_0099PE,10.3
05,01,DP03_0128PE,20.0
05,01,DP03_0035PE,15.1
05,01,DP03_0029PE,22.2
05,01,DP03_0113PE,40.1
05,01,DP03_0020PE,10.9
05,01,DP03_0133PE,17.0
05,01,DP03_0057PE,17.7
05,01,DP03_0017PE,68.2
05,01,DP03_0042PE,24.7
05,01,DP03_0112PE,35.6
05,01,DP03_0041PE,5.6
05,01,DP03_0077PE,4.2
05,01,DP03_0006PE,0.2
05,01,DP03_0105PE,85.5
05,01,DP03_0084PE,3.0
05,01,DP03_0040PE,4.1
05,01,DP03_0021PE,0.2
05,01,DP03_0036PE,2.6
05,01,DP03_0127PE,58.0
05,01,DP03_0134PE,18.7
05,01,DP03_0043PE,7.4
05,01,DP03_0058PE,9.8
05,01,DP03_0111PE,27.2
05,01,DP03_0085PE,2.5
05,01,DP03_0106PE,75.6
05,01,DP03_0005PE,4.0
05,01,DP03_0070PE,8.4
05,01,DP03_0078PE,11.4
05,01,DP03_0120PE,24.2
05,01,DP03_0033PE,4.9
05,01,DP03_0131PE,35.3
05,01,DP03_0022PE,1.9
05,01,DP03_0118PE,14.9
05,01,DP03_0061PE,1.9
05,01,DP03_0082PE,12.7
05,01,DP03_0044PE,4.5
05,01,DP03_0110PE,59.9
05,01,DP03_0004PE,50.3
05,01,DP03_0079PE,12.4
05,01,DP03_0107PE,13.1
05,01,DP03_0055PE,12.7
05,01,DP03_0050PE,0.2
05,01,DP03_0019PE,82.6
05,01,DP03_0121PE,28.0
05,01,DP03_0023PE,1.3
05,01,DP03_0002PE,54.5
05,01,DP03_0129PE,29.8
05,01,DP03_0034PE,6.3
05,01,DP03_0132PE,27.2
05,01,DP03_0060PE,2.3
05,01,DP03_0072PE,1.9
05,01,DP03_0119PE,14.7
05,01,DP03_0045PE,4.7
05,01,DP03_0083PE,11.0
05,01,DP03_0056PE,15.4
05,01,DP03_0108PE,14.5
05,01,DP03_0003PE,54.3
05,01,DP05_0036PE,97.9
05,01,DP05_0019PE,23.3
05,01,DP05_0080PE,0.5
05,01,DP05_0009PE,6.2
05,01,DP05_0047PE,0.1
05,01,DP05_0073PE,0.1
05,01,DP05_0066PE,1.5
05,01,DP05_0058PE,2.1
05,01,DP05_0035PE,2.1
05,01,DP05_0008PE,6.4
05,01,DP05_0024PE,17.5
05,01,DP05_0046PE,0.2
05,01,DP05_0072PE,2.5
05,01,DP05_0057PE,1.0
05,01,DP05_0067PE,0.7
05,01,DP05_0017PE,1.9
05,01,DP05_0052PE,0.1
05,01,DP05_0023PE,21.3
05,01,DP05_0079PE,0.3
05,01,DP05_0045PE,0.1
05,01,DP05_0003PE,50.5
05,01,DP05_0071PE,3.2
05,01,DP05_0060PE,0.8
05,01,DP05_0039PE,0.4
05,01,DP05_0038PE,17.8
05,01,DP05_0068PE,0.1
05,01,DP05_0030PE,44.5
05,01,DP05_0051PE,0.1
05,01,DP05_0022PE,73.1
05,01,DP05_0081PE,0.1
05,01,DP05_0044PE,0.5
05,01,DP05_0002PE,49.5
05,01,DP05_0050PE,0.1
05,01,DP05_0059PE,0.7
05,01,DP05_0069PE,1.2
05,01,DP05_0037PE,78.0
05,01,DP05_0043PE,0.0
05,01,DP05_0061PE,0.2
05,01,DP05_0021PE,76.7
05,01,DP05_0015PE,10.0
05,01,DP05_0054PE,0.0
05,01,DP05_0077PE,76.1
05,01,DP05_0005PE,6.2
05,01,DP05_0027PE,51.0
05,01,DP05_0042PE,0.0
05,01,DP05_0062PE,0.2
05,01,DP05_0031PE,55.5
05,01,DP05_0053PE,0.0
05,01,DP05_0020PE,79.4
05,01,DP05_0016PE,5.5
05,01,DP05_0078PE,17.8
05,01,DP05_0010PE,12.5
05,01,DP05_0049PE,0.0
05,01,DP05_0041PE,0.0
05,01,DP05_0056PE,0.0
05,01,DP05_0034PE,97.9
05,01,DP05_0074PE,0.0
05,01,DP05_0013PE,6.6
05,01,DP05_0075PE,0.6
05,01,DP05_0007PE,6.6
05,01,DP05_0011PE,12.2
05,01,DP05_0064PE,79.9
05,01,DP05_0048PE,0.0
05,01,DP05_0040PE,0.2
05,01,DP05_0055PE,0.0
05,01,DP05_0014PE,6.4
05,01,DP05_0076PE,96.8
05,01,DP05_0012PE,13.0
05,01,DP05_0006PE,6.5
05,01,DP05_0065PE,18.8
05,01,DP02_0112PE,3.0
06,01,DP02_0147PE,0.2
06,01,DP02_0132PE,0.4
06,01,DP02_0119PE,1.0
06,01,DP02_0111PE,88.3
06,01,DP02_0149PE,0.1
06,01,DP02_0126PE,1.0
06,01,DP02_0079PE,83.6
06,01,DP02_0131PE,16.1
06,01,DP02_0037PE,37.9
06,01,DP02_0021PE,6.0
06,01,DP02_0104PE,17.5
06,01,DP02_0003PE,22.6
06,01,DP02_0018PE,40.4
06,01,DP02_0081PE,9.6
06,01,DP02_0069PE,10.1
06,01,DP02_0146PE,0.6
06,01,DP02_0067PE,24.0
06,01,DP02_0023PE,2.7
06,01,DP02_0060PE,6.9
06,01,DP02_0148PE,0.8
06,01,DP02_0056PE,20.6
06,01,DP02_0127PE,1.8
06,01,DP02_0057PE,32.3
06,01,DP02_0044PE,44.8
06,01,DP02_0071PE,17.7
06,01,DP02_0130PE,0.5
06,01,DP02_0022PE,8.4
06,01,DP02_0105PE,27.1
06,01,DP02_0002PE,63.0
06,01,DP02_0082PE,6.5
06,01,DP02_0092PE,6.4
06,01,DP02_0089PE,69.2
06,01,DP02_0106PE,1.8
06,01,DP02_0145PE,2.2
06,01,DP02_0055PE,37.2
06,01,DP02_0134PE,12.2
06,01,DP02_0117PE,0.3
06,01,DP02_0005PE,14.9
06,01,DP02_0077PE,37.8
06,01,DP02_0128PE,11.1
06,01,DP02_0083PE,5.1
06,01,DP02_0099PE,88.1
06,01,DP02_0139PE,1.9
06,01,DP02_0091PE,0.9
06,01,DP02_0061PE,24.8
06,01,DP02_0144PE,0.2
06,01,DP02_0107PE,1.6
06,01,DP02_0084PE,1.4
06,01,DP02_0129PE,3.3
06,01,DP02_0118PE,2.0
06,01,DP02_0054PE,4.7
06,01,DP02_0133PE,0.4
06,01,DP02_0004PE,47.9
06,01,DP02_0098PE,11.9
06,01,DP02_0090PE,23.6
06,01,DP02_0020PE,25.8
06,01,DP02_0031PE,25.0
06,01,DP02_0062PE,30.2
06,01,DP02_0143PE,0.1
06,01,DP02_0029PE,12.1
06,01,DP02_0011PE,28.9
06,01,DP02_0064PE,15.6
06,01,DP02_0053PE,5.3
06,01,DP02_0032PE,47.6
06,01,DP02_0085PE,0.3
06,01,DP02_0120PE,0.3
06,01,DP02_0108PE,47.1
06,01,DP02_0026PE,48.8
06,01,DP02_0115PE,2.8
06,01,DP02_0137PE,2.2
06,01,DP02_0048PE,17.7
06,01,DP02_0142PE,2.7
06,01,DP02_0121PE,0.1
06,01,DP02_0007PE,2.3
06,01,DP02_0010PE,37.0
06,01,DP02_0063PE,10.6
06,01,DP02_0012PE,13.3
06,01,DP02_0075PE,15.3
06,01,DP02_0028PE,3.1
06,01,DP02_0033PE,2.0
06,01,DP02_0027PE,1.6
06,01,DP02_0109PE,5.0
06,01,DP02_0101PE,10.9
06,01,DP02_0116PE,1.6
06,01,DP02_0123PE,7.3
06,01,DP02_0138PE,1.5
06,01,DP02_0141PE,1.2
06,01,DP02_0034PE,10.4
06,01,DP02_0006PE,4.6
06,01,DP02_0013PE,25.9
06,01,DP02_0102PE,89.1
06,01,DP02_0009PE,5.4
06,01,DP02_0087PE,93.6
06,01,DP02_0066PE,89.6
06,01,DP02_0051PE,73.1
06,01,DP02_0045PE,11.8
06,01,DP02_0113PE,4.2
06,01,DP02_0046PE,9.7
06,01,DP02_0140PE,0.6
06,01,DP02_0124PE,0.3
06,01,DP02_0135PE,5.8
06,01,DP02_0095PE,50.1
06,01,DP02_0035PE,15.0
06,01,DP02_0014PE,35.7
06,01,DP02_0008PE,10.5
06,01,DP02_0073PE,4.8
06,01,DP02_0088PE,92.7
06,01,DP02_0094PE,49.9
06,01,DP02_0080PE,16.1
06,01,DP02_0065PE,8.4
06,01,DP02_0059PE,3.5
06,01,DP02_0050PE,59.6
06,01,DP02_0019PE,19.3
06,01,DP02_0025PE,34.3
06,01,DP02_0114PE,7.9
06,01,DP02_0047PE,5.5
06,01,DP02_0136PE,0.2
06,01,DP02_0125PE,0.3
06,01,DP04_0040PE,9.1
06,01,DP04_0114PE,8.9
06,01,DP04_0055PE,7.8
06,01,DP04_0047PE,35.0
06,01,DP04_0077PE,97.1
06,01,DP04_0011PE,2.9
06,01,DP04_0103PE,15.7
06,01,DP04_0026PE,7.3
06,01,DP04_0085PE,24.6
06,01,DP04_0096PE,28.8
06,01,DP04_0032PE,24.2
06,01,DP04_0033PE,20.3
06,01,DP04_0115PE,31.1
06,01,DP04_0054PE,14.7
06,01,DP04_0141PE,10.0
06,01,DP04_0081PE,7.8
06,01,DP04_0061PE,25.7
06,01,DP04_0019PE,12.3
06,01,DP04_0069PE,0.4
06,01,DP04_0104PE,25.4
06,01,DP04_0010PE,4.4
06,01,DP04_0105PE,29.7
06,01,DP04_0086PE,26.4
06,01,DP04_0082PE,6.6
06,01,DP04_0003PE,15.2
06,01,DP04_0097PE,23.5
06,01,DP04_0137PE,9.5
06,01,DP04_0025PE,4.6
06,01,DP04_0064PE,15.9
06,01,DP04_0139PE,10.9
06,01,DP04_0053PE,28.6
06,01,DP04_0007PE,71.4
06,01,DP04_0042PE,45.1
06,01,DP04_0018PE,1.2
06,01,DP04_0075PE,2.1
06,01,DP04_0098PE,14.7
06,01,DP04_0028PE,2.1
06,01,DP04_0017PE,0.4
06,01,DP04_0083PE,9.0
06,01,DP04_0123PE,3.5
06,01,DP04_0039PE,2.3
06,01,DP04_0138PE,9.5
06,01,DP04_0130PE,10.7
06,01,DP04_0030PE,8.1
06,01,DP04_0074PE,1.0
06,01,DP04_0131PE,2.4
06,01,DP04_0052PE,32.3
06,01,DP04_0041PE,30.3
06,01,DP04_0063PE,35.9
06,01,DP04_0099PE,7.5
06,01,DP04_0124PE,13.5
06,01,DP04_0084PE,13.7
06,01,DP04_0020PE,14.3
06,01,DP04_0031PE,18.7
06,01,DP04_0118PE,40.2
06,01,DP04_0119PE,18.4
06,01,DP04_0044PE,2.0
06,01,DP04_0121PE,7.3
06,01,DP04_0107PE,6.9
06,01,DP04_0073PE,0.7
06,01,DP04_0132PE,0.7
06,01,DP04_0015PE,0.3
06,01,DP04_0009PE,2.0
06,01,DP04_0095PE,16.4
06,01,DP04_0022PE,21.7
06,01,DP04_0059PE,30.8
06,01,DP04_0051PE,10.3
06,01,DP04_0066PE,4.2
06,01,DP04_0043PE,11.2
06,01,DP04_0111PE,33.6
06,01,DP04_0106PE,16.8
06,01,DP04_0122PE,5.6
06,01,DP04_0133PE,0.8
06,01,DP04_0008PE,2.3
06,01,DP04_0021PE,18.9
06,01,DP04_0029PE,3.2
06,01,DP04_0094PE,1.5
06,01,DP04_0014PE,11.8
06,01,DP04_0100PE,7.6
06,01,DP04_0058PE,6.4
06,01,DP04_0036PE,6.0
06,01,DP04_0065PE,23.9
06,01,DP04_0060PE,37.1
06,01,DP04_0068PE,18.2
06,01,DP04_0128PE,45.7
06,01,DP04_0013PE,3.3
06,01,DP04_0112PE,15.4
06,01,DP04_0002PE,84.8
06,01,DP04_0071PE,0.4
06,01,DP04_0079PE,0.8
06,01,DP04_0024PE,8.6
06,01,DP04_0070PE,1.0
06,01,DP04_0087PE,10.1
06,01,DP04_0092PE,39.1
06,01,DP04_0046PE,65.0
06,01,DP04_0127PE,8.9
06,01,DP04_0035PE,6.3
06,01,DP04_0108PE,5.5
06,01,DP04_0012PE,1.7
06,01,DP04_0129PE,30.8
06,01,DP04_0120PE,11.5
06,01,DP04_0113PE,11.0
06,01,DP04_0091PE,60.9
06,01,DP04_0078PE,2.1
06,01,DP04_0088PE,1.8
06,01,DP04_0023PE,10.6
06,01,DP04_0056PE,6.3
06,01,DP04_0140PE,10.2
06,01,DP04_0034PE,11.1
06,01,DP04_0067PE,0.0
06,01,DP03_0012PE,50.1
06,01,DP03_0031PE,10.2
06,01,DP03_0122PE,6.4
06,01,DP03_0009PE,8.1
06,01,DP03_0116PE,44.2
06,01,DP03_0052PE,6.9
06,01,DP03_0024PE,6.7
06,01,DP03_0101PE,5.2
06,01,DP03_0080PE,14.4
06,01,DP03_0066PE,39.8
06,01,DP03_0096PE,91.3
06,01,DP03_0011PE,50.1
06,01,DP03_0123PE,10.3
06,01,DP03_0068PE,23.5
06,01,DP03_0074PE,10.5
06,01,DP03_0047PE,70.2
06,01,DP03_0124PE,9.0
06,01,DP03_0081PE,19.6
06,01,DP03_0130PE,22.2
06,01,DP03_0117PE,51.2
06,01,DP03_0097PE,60.8
06,01,DP03_0135PE,8.4
06,01,DP03_0027PE,34.0
06,01,DP03_0049PE,11.1
06,01,DP03_0054PE,12.3
06,01,DP03_0038PE,4.0
06,01,DP03_0007PE,47.3
06,01,DP03_0125PE,29.3
06,01,DP03_0037PE,12.5
06,01,DP03_0048PE,18.4
06,01,DP03_0059PE,11.5
06,01,DP03_0136PE,12.6
06,01,DP03_0015PE,58.9
06,01,DP03_0064PE,67.9
06,01,DP03_0013PE,46.5
06,01,DP03_0098PE,46.7
06,01,DP03_0028PE,21.6
06,01,DP03_0039PE,1.7
06,01,DP03_0053PE,6.9
06,01,DP03_0030PE,10.6
06,01,DP03_0115PE,87.3
06,01,DP03_0076PE,4.1
06,01,DP03_0126PE,41.8
06,01,DP03_0137PE,35.1
06,01,DP03_0099PE,8.7
06,01,DP03_0128PE,17.9
06,01,DP03_0035PE,6.4
06,01,DP03_0029PE,23.6
06,01,DP03_0113PE,27.3
06,01,DP03_0020PE,9.4
06,01,DP03_0133PE,16.7
06,01,DP03_0057PE,17.7
06,01,DP03_0017PE,63.4
06,01,DP03_0042PE,25.3
06,01,DP03_0112PE,40.7
06,01,DP03_0041PE,9.4
06,01,DP03_0077PE,3.2
06,01,DP03_0006PE,0.1
06,01,DP03_0105PE,88.2
06,01,DP03_0084PE,6.3
06,01,DP03_0040PE,4.9
06,01,DP03_0021PE,0.9
06,01,DP03_0036PE,1.9
06,01,DP03_0127PE,51.7
06,01,DP03_0134PE,19.5
06,01,DP03_0043PE,10.5
06,01,DP03_0058PE,11.2
06,01,DP03_0111PE,34.8
06,01,DP03_0085PE,4.9
06,01,DP03_0106PE,73.9
06,01,DP03_0005PE,4.3
06,01,DP03_0070PE,8.1
06,01,DP03_0078PE,9.0
06,01,DP03_0120PE,19.7
06,01,DP03_0033PE,4.1
06,01,DP03_0131PE,24.3
06,01,DP03_0022PE,2.8
06,01,DP03_0118PE,12.7
06,01,DP03_0061PE,3.8
06,01,DP03_0082PE,13.8
06,01,DP03_0044PE,5.5
06,01,DP03_0110PE,72.7
06,01,DP03_0004PE,48.4
06,01,DP03_0079PE,9.7
06,01,DP03_0107PE,17.8
06,01,DP03_0055PE,10.9
06,01,DP03_0050PE,0.3
06,01,DP03_0019PE,77.8
06,01,DP03_0121PE,21.0
06,01,DP03_0023PE,2.4
06,01,DP03_0002PE,52.7
06,01,DP03_0129PE,22.9
06,01,DP03_0034PE,7.0
06,01,DP03_0132PE,21.4
06,01,DP03_0060PE,4.6
06,01,DP03_0072PE,3.7
06,01,DP03_0119PE,11.1
06,01,DP03_0045PE,6.8
06,01,DP03_0083PE,14.9
06,01,DP03_0056PE,14.2
06,01,DP03_0108PE,11.8
06,01,DP03_0003PE,52.7
06,01,DP05_0036PE,95.3
06,01,DP05_0019PE,20.0
06,01,DP05_0080PE,2.7
06,01,DP05_0009PE,7.5
06,01,DP05_0047PE,0.4
06,01,DP05_0073PE,0.3
06,01,DP05_0066PE,4.3
06,01,DP05_0058PE,4.7
06,01,DP05_0035PE,4.7
06,01,DP05_0008PE,6.1
06,01,DP05_0024PE,20.0
06,01,DP05_0046PE,0.4
06,01,DP05_0072PE,11.2
06,01,DP05_0057PE,2.9
06,01,DP05_0067PE,3.9
06,01,DP05_0017PE,2.6
06,01,DP05_0052PE,0.2
06,01,DP05_0023PE,24.6
06,01,DP05_0079PE,1.5
06,01,DP05_0045PE,0.2
06,01,DP05_0003PE,49.8
06,01,DP05_0071PE,13.4
06,01,DP05_0060PE,2.1
06,01,DP05_0039PE,1.9
06,01,DP05_0038PE,1.5
06,01,DP05_0068PE,0.5
06,01,DP05_0030PE,46.5
06,01,DP05_0051PE,1.3
06,01,DP05_0022PE,75.8
06,01,DP05_0081PE,0.1
06,01,DP05_0044PE,2.8
06,01,DP05_0002PE,50.2
06,01,DP05_0050PE,0.2
06,01,DP05_0059PE,0.5
06,01,DP05_0069PE,3.6
06,01,DP05_0037PE,86.1
06,01,DP05_0043PE,0.0
06,01,DP05_0061PE,0.8
06,01,DP05_0021PE,80.0
06,01,DP05_0015PE,11.7
06,01,DP05_0054PE,0.0
06,01,DP05_0077PE,77.1
06,01,DP05_0005PE,5.3
06,01,DP05_0027PE,50.0
06,01,DP05_0042PE,0.0
06,01,DP05_0062PE,0.1
06,01,DP05_0031PE,53.5
06,01,DP05_0053PE,0.0
06,01,DP05_0020PE,82.4
06,01,DP05_0016PE,5.7
06,01,DP05_0078PE,1.5
06,01,DP05_0010PE,11.9
06,01,DP05_0049PE,0.1
06,01,DP05_0041PE,0.0
06,01,DP05_0056PE,0.1
06,01,DP05_0034PE,95.3
06,01,DP05_0074PE,0.1
06,01,DP05_0013PE,7.5
06,01,DP05_0075PE,1.8
06,01,DP05_0007PE,5.5
06,01,DP05_0011PE,10.5
06,01,DP05_0064PE,90.5
06,01,DP05_0048PE,0.2
06,01,DP05_0040PE,0.2
06,01,DP05_0055PE,0.0
06,01,DP05_0014PE,7.6
06,01,DP05_0076PE,86.6
06,01,DP05_0012PE,12.3
06,01,DP05_0006PE,5.7
06,01,DP05_0065PE,2.3
06,01,DP02_0112PE,11.7
08,01,DP02_0147PE,0.3
08,01,DP02_0132PE,0.5
08,01,DP02_0119PE,1.1
08,01,DP02_0111PE,75.8
08,01,DP02_0149PE,0.2
08,01,DP02_0126PE,0.6
08,01,DP02_0079PE,79.7
08,01,DP02_0131PE,15.7
08,01,DP02_0037PE,32.9
08,01,DP02_0021PE,6.9
08,01,DP02_0104PE,9.9
08,01,DP02_0003PE,23.3
08,01,DP02_0018PE,42.9
08,01,DP02_0081PE,8.9
08,01,DP02_0069PE,5.9
08,01,DP02_0146PE,0.4
08,01,DP02_0067PE,46.2
08,01,DP02_0023PE,3.5
08,01,DP02_0060PE,6.3
08,01,DP02_0148PE,0.8
08,01,DP02_0056PE,16.6
08,01,DP02_0127PE,1.6
08,01,DP02_0057PE,32.0
08,01,DP02_0044PE,32.5
08,01,DP02_0071PE,9.6
08,01,DP02_0130PE,0.4
08,01,DP02_0022PE,9.5
08,01,DP02_0105PE,19.8
08,01,DP02_0002PE,50.8
08,01,DP02_0082PE,10.8
08,01,DP02_0092PE,14.4
08,01,DP02_0089PE,41.5
08,01,DP02_0106PE,8.6
08,01,DP02_0145PE,2.1
08,01,DP02_0055PE,38.8
08,01,DP02_0134PE,10.5
08,01,DP02_0117PE,0.6
08,01,DP02_0005PE,15.7
08,01,DP02_0077PE,33.7
08,01,DP02_0128PE,8.6
08,01,DP02_0083PE,6.5
